https://pypi.python.org/pypi/django-braces, https://github.com/brack3t/django-braces/
https://pypi.python.org/pypi/librabbitmq, http://github.com/celery/librabbitmq
https://pypi.python.org/pypi/python-social-auth, https://github.com/omab/python-social-auth
https://pypi.python.org/pypi/librato-metrics, http://github.com/librato/python-librato
https://pypi.python.org/pypi/Products.Archetypes, https://github.com/plone/Products.Archetypes
https://pypi.python.org/pypi/restkit, https://github.com/benoitc/restkit/
https://pypi.python.org/pypi/html2text, https://github.com/Alir3z4/html2text/
https://pypi.python.org/pypi/Products.TinyMCE, https://github.com/plone/Products.TinyMCE
https://pypi.python.org/pypi/patsy, https://github.com/pydata/patsy
https://pypi.python.org/pypi/Jinja,
https://pypi.python.org/pypi/aniso8601, https://bitbucket.org/nielsenb/aniso8601
https://pypi.python.org/pypi/argcomplete, https://github.com/kislyuk/argcomplete
https://pypi.python.org/pypi/splinter, https://github.com/cobrateam/splinter
https://pypi.python.org/pypi/pyelasticsearch, https://github.com/pyelasticsearch/pyelasticsearch
https://pypi.python.org/pypi/Flask-AppBuilder, https://github.com/dpgaspar/flask-appbuilder/
https://pypi.python.org/pypi/appier, https://github.com/hivesolutions/appier
https://pypi.python.org/pypi/uritemplate, https://github.com/uri-templates/uritemplate-py/
https://pypi.python.org/pypi/tzlocal, https://github.com/regebro/tzlocal
https://pypi.python.org/pypi/pyinotify, https://github.com/seb-m/pyinotify
https://pypi.python.org/pypi/tablib, http://github.com/kennethreitz/tablib
https://pypi.python.org/pypi/zope.traversing, https://github.com/zopefoundation/zope.traversing
https://pypi.python.org/pypi/qrcode, https://github.com/lincolnloop/python-qrcode
https://pypi.python.org/pypi/rpy2,
https://pypi.python.org/pypi/flower, https://github.com/mher/flower
https://pypi.python.org/pypi/python-coveralls, http://github.com/z4r/python-coveralls
https://pypi.python.org/pypi/django-guardian, http://github.com/lukaszb/django-guardian
https://pypi.python.org/pypi/lockfile, https://github.com/openstack/pylockfile
https://pypi.python.org/pypi/django-sentry, http://github.com/dcramer/django-sentry
https://pypi.python.org/pypi/plone.app.contentrules, https://github.com/plone/plone.app.contentrules
https://pypi.python.org/pypi/zc.lockfile, https://github.com/zopefoundation/zc.lockfile
https://pypi.python.org/pypi/plone.app.linkintegrity, https://github.com/plone/plone.app.linkintegrity
https://pypi.python.org/pypi/DateTime,
https://pypi.python.org/pypi/Flask-Assets, http://github.com/miracle2k/flask-assets
https://pypi.python.org/pypi/serpent, https://github.com/irmen/Serpent
https://pypi.python.org/pypi/ll-xist/5.13,
https://pypi.python.org/pypi/Flask-Cache, http://github.com/thadeusb/flask-cache
https://pypi.python.org/pypi/nltk, https://github.com/nltk/nltk
https://pypi.python.org/pypi/buildout-versions,
https://pypi.python.org/pypi/django-cors-headers/1.0.0, https://github.com/ottoyiu/django-cors-headers
https://pypi.python.org/pypi/plone.app.content, https://github.com/plone/plone.app.dexterity
https://pypi.python.org/pypi/icalendar, https://github.com/collective/icalendar
https://pypi.python.org/pypi/vcstools, https://github.com/vcstools/vcstools
https://pypi.python.org/pypi/plone.app.form, https://github.com/plone/plone.app.form
https://pypi.python.org/pypi/arrow, https://github.com/crsmithdev/arrow/
https://pypi.python.org/pypi/makesite, http://github.com/klen/makesite
https://pypi.python.org/pypi/http-parser, https://github.com/benoitc/http-parser/
https://pypi.python.org/pypi/speaklater, http://github.com/mitsuhiko/speaklater
https://pypi.python.org/pypi/django_polymorphic, https://github.com/chrisglass/django_polymorphic
https://pypi.python.org/pypi/hexagonit.recipe.download, https://github.com/hexagonit/hexagonit.recipe.download
https://pypi.python.org/pypi/rightscale, https://github.com/jordansissel/python-rightscale
https://pypi.python.org/pypi/behave, https://github.com/behave/behave
